song_name,class,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
LAX - Xplicit Album Version - Xzibit.mp3,angry,89.1029094828,109224,1560.3428571429,0.5246980538,0.2919132808,0.0852133635,0.5939988531,0.2486799747,0.0618417298,0.2740695599,0.0906598571,0.0082192097,18.6188506119,177.6829242817,31571.2215812898,5.0693914703,37.5268048268,1408.26108051,0.0121904128,2.6132307923,6.8289751739,0.2453132421,0.1468905509,0.021576833,2517.7045599364,776.1559979934,602418.133221064,2737.1546831312,445.8215539514,198756.857967651,19.1254492973,7.3945944539,54.6800271375,5726.5070392621,1567.5513186305,2457217.13654012,2.5752184931,3.3947419634,11.5242729981,0.0069913378,0.0549007021,0.0030140871,0.1070072894,0.0633234725,0.0040098622,-2.57338870142121E-05,0.2011100054,0.0404452346,0.0003251344,0.1180193275,0.0139285615,15.0662675737,3.5044002581,12.2808211693
LAX Files - The Game.mp3,angry,129.19921875,162660,1270.78125,0.3927832016,0.3054574395,0.0933042473,0.4440389914,0.282992274,0.0800846272,0.2407698524,0.1592583169,0.0253632115,4.8286881244,40.5259834502,1642.3553346048,1.8307708185,46.7850645057,2188.8422607983,0.0126943598,3.6266106802,13.1523050256,0.132464096,0.0660321414,0.0043602432,2370.9546544369,1109.995092804,1232089.10604889,2438.06504541,518.3842717268,268722.253173692,25.2113078919,14.3591192631,206.1843060126,5055.7860950198,1998.7590884271,3995037.89356987,1.5400601428,1.9966345464,3.9865495119,0.0067284641,0.0832795025,0.0069354755,0.1058565028,0.0916890314,0.0084068785,-1.29424433907843E-05,0.1026822031,0.0105436351,2.75252514256863E-05,0.0761587247,0.0058001517,3.1416598639,1.7066603483,2.9126895445
Leatherface - Explict - Big Pun.mp3,angry,184.5703125,238660,1290.0540540541,0.3909663723,0.3021196027,0.0912762543,0.5274136742,0.2710841838,0.0734866347,0.2679524739,0.1074002097,0.0115348051,15.482059351,128.8421217854,16600.2923461743,-2.2798584219,31.621682689,999.9308160868,0.0088523798,3.0218791686,9.1317537096,0.238483116,0.1305252761,0.0170368496,2838.8082242162,908.6000738426,825554.094186836,2473.0658217611,408.895749105,167195.733636122,21.0457459783,7.2831491332,53.0442612961,5556.6747328814,1567.4746163117,2456976.67278156,3.2583973456,4.2791984893,18.3115397107,-0.0011777969,0.0622120799,0.0038703429,0.1763770514,0.1021537305,0.0104353847,2.38339544011978E-06,0.1377281398,0.0189690422,-0.0001281074,0.1837602556,0.0337678306,5.8769705215,3.1591249645,9.9800705413
Legacy - Eminem.mp3,angry,107.666015625,120651,1206.51,0.3404612001,0.3189221802,0.101711357,0.5354178499,0.3006563161,0.0903942204,0.2642595547,0.1161904518,0.0135002211,9.7454422404,75.8781067612,5757.4870856637,-6.2597303059,42.0572315431,1768.8107250657,0.0048063467,3.9061087756,15.2576857669,0.1892797053,0.1098836288,0.0120744118,2476.7550024985,843.9683411181,712282.560809642,2304.2714538727,529.9097608651,280804.35466007,21.1981266095,7.764386331,60.2856950977,4810.0792474422,1772.4189410945,3141468.90275035,2.3846155062,3.4283614863,11.7536624811,-0.0007045284,0.0755454981,0.0057071223,0.1273149898,0.0745245178,0.0055539038,-8.36656981846318E-05,0.1019129083,0.0103862407,-0.0002437789,0.1630578786,0.0265878718,2.7237006803,1.5008804641,2.2526421675
Let's Go (feat Big D & Twista) - Trick Daddy.mp3,angry,135.9991776316,172888,1290.2089552239,0.4700469416,0.2867203967,0.0822085859,0.5316683491,0.2808720303,0.0788890974,0.2620966445,0.1209904222,0.0146386823,11.5849318017,155.1723148316,24078.4472901917,1.7437291169,29.4987752959,870.1777439559,0.0147029011,3.3717910362,11.3689747918,0.1899886131,0.1277871132,0.0163295474,2880.4420001016,662.6742439721,439137.153623938,2657.640742452,341.6638373033,116734.177720819,19.5690256806,7.0265258245,49.3720651624,6015.3927924094,1214.6335675128,1475334.70332892,2.3806696415,3.0692559787,9.4203322627,-0.0042478315,0.0649149869,0.0042139555,0.1345796851,0.0723239792,0.005230758,-1.31334963953123E-05,0.1563694477,0.0244514048,1.01726272987435E-05,0.1146650016,0.0131480629,5.2976326531,2.7798492437,7.7275618175
Lose Yourself - Soundtrack Version - Eminem.mp3,angry,172.265625,215244,1281.2142857143,0.3514264735,0.3039598493,0.09239159,0.4574101782,0.2901422465,0.0841825232,0.2429371535,0.1559322698,0.0243148728,2.7636507609,42.4486710551,1801.8896743434,-9.3547244877,62.7426486767,3936.6399629695,0.0133117504,3.4604132719,11.9744600123,0.0934872851,0.0654931515,0.0042893528,1581.0258049496,1024.0396025671,1048657.10762567,1568.0644689206,575.9972555594,331772.838411942,23.8863682329,6.9663759121,48.5303933482,2883.7533956711,1846.4465714246,3409364.9411257,1.0345476118,1.6098594794,2.5916475434,-0.0284836229,0.0872590667,0.0076141447,0.0893214554,0.0806842066,0.0065099412,4.77017238154076E-06,0.0828739405,0.0068680895,-2.97690967272501E-05,0.0562798083,0.0031674169,3.0383310658,1.819639787,3.3110889544
Lucky You (feat Joyner Lucas) - Eminem.mp3,angry,151.9990808824,192155,1272.5496688742,0.4428487168,0.3089664904,0.0954602922,0.4905319576,0.2746172824,0.0754146518,0.2563101011,0.1328098844,0.0176384654,9.5868827169,108.4755978635,11766.9553318456,-4.1118740823,46.6199452326,2173.4192934865,0.013625901,3.9015351419,15.2219764636,0.1657951921,0.1244055629,0.0154767437,2605.2355670935,917.4055735251,841632.986334894,2597.9522572359,706.0060261283,498444.508929521,21.4351846883,7.2541892078,52.6232610631,5553.7914169831,2180.9554566816,4756566.7040293,1.7001305751,2.3911551279,5.7176228457,-0.0103282647,0.0733588061,0.0053815144,0.1099798716,0.0690824894,0.0047723903,4.4112453906564E-05,0.1686984897,0.0284591783,4.75375672976952E-05,0.0860273242,0.0074007008,2.0549659864,1.227641879,1.507104583
Luxor Temple (feat Blacastan Vinnie Paz Apathy Esoteric Celph Titled & Planetary) - Army Of The Pharaohs.mp3,angry,92.28515625,116757,1269.097826087,0.460558437,0.2993867063,0.0896323999,0.5360152047,0.266691905,0.0711245722,0.2673089746,0.1089919512,0.0118792454,30.0279972028,203.982337433,41608.7939846109,6.8683653918,29.3244128615,859.9211896695,0.0123075244,3.5855505462,12.8561727193,0.3463926613,0.1127318069,0.01270846,2196.1414147693,1004.7203359686,1009462.95350891,2402.2836194503,528.9367656442,279774.102050168,19.2949329892,7.0570180092,49.8015031817,4590.2472434029,2020.6097686559,4082863.83718762,3.8921299454,4.3148677019,18.6180832853,0.0127856345,0.0589752479,0.0034780799,0.0867802765,0.0683168342,0.0046671898,-2.56122111750301E-05,0.2396177202,0.0574166551,-0.00052686,0.1898089349,0.0360274315,1.7020226757,1.0111243831,1.0223725181
mAAd city - Kendrick Lamar.mp3,angry,151.9990808824,190871,1289.6689189189,0.4780450568,0.3065605932,0.0939793973,0.4081910346,0.3114191504,0.0969818872,0.2274056056,0.177820201,0.0316200239,16.2415566523,164.3573250638,27013.3303021316,-0.7579381237,34.1412721953,1165.6264671157,0.0083604563,3.7230034807,13.8607549176,0.2341877073,0.1405084878,0.0197426341,3135.1922429069,1206.0843784734,1454639.52799751,2760.1923909319,463.2020269045,214556.117728392,20.4456473655,7.0631464618,49.8880379402,6272.5579040338,1883.2185122821,3546511.9650021,2.1471641905,2.8266210603,7.9897866183,-0.0112100442,0.1008930009,0.0101793976,0.1341609423,0.1105774957,0.0122273826,-5.60293156013358E-05,0.2187793553,0.0478644073,-0.0005665166,0.1389860064,0.019317111,2.8862403628,1.5734170924,2.4756413466
Made You Look - Nas.mp3,angry,95.703125,115712,1257.7391304348,0.4345338376,0.2889267398,0.083478661,0.5986163666,0.2352897478,0.0553612654,0.2763731954,0.0833737981,0.0069511902,3.2089726722,18.9629737965,359.5943752052,1.454877967,32.2397147388,1039.3992064364,0.0038409512,2.6157691662,6.8422483309,0.1147574782,0.0432430468,0.0018699612,2577.4019392122,861.3138955567,741861.626679118,2520.6966551077,363.0953036354,131838.199522116,18.7303499213,7.3170711179,53.5395297444,5380.1633002219,1528.5980347915,2336611.95196827,1.625963032,1.8693792381,3.4945787358,0.0093764719,0.0440195562,0.0019377213,0.1293227252,0.0773709499,0.0059862639,-1.29034224300995E-05,0.0716606304,0.0051352456,-8.39519416331314E-05,0.0687368736,0.0047247582,2.6470748299,1.5824531121,2.5041578519
Mama Said Knock You Out - LL Cool J.mp3,angry,103.359375,124433,1244.33,0.5166322153,0.2824976399,0.0798049166,0.5509565145,0.2573859218,0.0662475127,0.2761260938,0.0841885601,0.0070877137,1.1794463719,8.1034643271,65.6661341006,-0.1310532724,48.3358836309,2336.3576463801,0.0095886419,2.8956463815,8.3847679668,0.0695868656,0.0240017567,0.0005760844,2508.685945499,791.2880169434,626136.725758251,2419.121336291,353.4049079422,124895.028957621,20.2126582554,8.3509797061,69.7388620524,5131.8981347808,1291.4374196624,1667810.60890428,0.8215941095,0.9762959849,0.9531538501,0.0031650015,0.0626147212,0.0039206033,0.1068111455,0.0676378204,0.0045748747,-7.94146160387754E-07,0.0551296994,0.0030392837,-8.03210605226923E-06,0.0327427797,0.0010720895,2.1350748299,1.3496862046,1.8216528509
Fuck Tha Police - Remastered 2006 - NWA.mp3,angry,95.703125,121936,1339.9560439561,0.4273803186,0.2980334535,0.0888239394,0.5276128288,0.2670700439,0.0713264083,0.26572304,0.1128033659,0.0127245993,12.292444551,67.6677768352,4578.928021814,6.1037897769,32.9383752205,1084.9365621696,0.0128593411,2.7356080706,7.4835515162,0.2229755074,0.0792966858,0.0062879645,2637.738859551,648.6104855268,420695.561935255,2713.2689419128,334.4857506184,111880.717366732,19.0735031776,6.3122756945,39.8448244439,5843.1605005412,1251.5932865187,1566485.7548586,2.81874353,3.3872835346,11.4736897439,-0.0115962732,0.0620341844,0.00384824,0.1044285069,0.0557885091,0.0031123577,-4.55419103673194E-05,0.1589237899,0.0252567697,0.000036985,0.1159539968,0.0134453289,5.0329251701,1.0996278951,1.2091815077
Galvanize - The Chemical Brothers.mp3,angry,103.359375,132918,1278.0576923077,0.465976027,0.2834241082,0.0803292251,0.5038646568,0.2741917729,0.0751811283,0.2576307372,0.1302295533,0.0169597366,16.4700492619,138.1229724162,19077.9555090897,6.3447544795,23.0617318204,531.8434745542,0.0135710525,2.8327507,8.0244765281,0.264515698,0.1014081687,0.0102836173,2999.9286381717,642.8272228023,413226.838375703,2585.2590809864,380.1579550003,144520.070750017,19.7063815414,7.5786894428,57.4365336707,5978.9305128918,1097.4635892761,1204426.32978682,3.4931836776,4.061315211,16.4942812435,0.0029000953,0.05450384,0.0029706686,0.150967719,0.0749453406,0.0056168041,0.0028447576,0.2091558725,0.0437461808,0.0061690598,0.1293079406,0.0167205445,3.6443718821,1.7155205941,2.9430109089
Gangsta Rap Made Me Do It - Ice Cube.mp3,angry,86.1328125,109345,1271.4534883721,0.4815628916,0.2913391646,0.0848785088,0.4608791767,0.2978068066,0.088688894,0.2370111738,0.1647999904,0.0271590368,8.7872551067,77.9427984244,6075.0798262327,2.6380790126,47.6342394005,2269.0207632623,0.0152286877,4.1499045449,17.2217077319,0.1765814126,0.0850683004,0.0072366158,1827.75126016,902.3456693862,814227.70705995,2056.3230534924,561.7628002824,315577.443781124,24.3661653559,14.668404891,215.1621020462,3829.4476771871,1952.1308947533,3810815.03025015,1.8327972261,2.2743719813,5.1727679094,-0.0245838329,0.0826094392,0.0068243195,0.0772389509,0.0659361475,0.0043475755,-2.22437502088724E-05,0.1471454501,0.0216517821,-7.58645037421957E-05,0.0939244628,0.0088218041,7.3131247166,2.7447270632,7.5335266516
Get Off the Ground - Snowgoons.mp3,angry,89.1029094828,115191,1294.2808988764,0.4343365239,0.2930392663,0.0858720116,0.5011027562,0.2744091771,0.0753003965,0.260660173,0.124054857,0.0153896076,17.0742774141,105.8934897658,11213.4311747885,2.802653542,26.0352689739,677.8352305448,0.0097895594,2.8813081221,8.3019364944,0.2689783871,0.100417234,0.0100836204,3201.77418055,828.6616170438,686680.07556159,2782.5627273658,505.1413698442,255167.803528039,20.6672549486,7.2558641316,52.6475642958,6578.4810541584,1453.2383020273,2111901.56247911,3.4470665059,4.0024750687,16.0198066755,-0.0065607756,0.0651608159,0.0042459319,0.1590052743,0.0701861046,0.0049260893,-0.000003469,0.1803510338,0.0325264931,-3.16152909363154E-05,0.1580096483,0.0249670502,1.6068208617,1.0602293334,1.1240862395
Go Hard (Remix) - JAY Z.mp3,angry,129.19921875,166151,1287.992248062,0.4888017262,0.2972896156,0.0883811156,0.4576049639,0.2938973631,0.08637566,0.2420079163,0.1573705874,0.0247655018,25.4180470669,190.2484386896,36194.4684238356,7.5538168129,26.8528641179,721.0763113319,0.0104104623,2.8382188519,8.0554862512,0.3257246315,0.0987611115,0.0097537572,2476.0295163181,734.3093018194,539210.150738434,2461.8636438071,406.2946485949,165075.341476848,23.5421490526,15.3201644674,234.707439308,5244.2641219857,1413.7264824957,1998622.56730954,3.6134159909,4.0106951737,16.0856757766,-0.0084872604,0.0925248026,0.0085608391,0.0936887759,0.0647103501,0.0041874294,2.38919415096461E-06,0.2719144523,0.0739374682,0.0002824653,0.1453651935,0.0211310405,4.2538956916,2.3351194466,5.4527828299
God Particle (feat Vinnie Paz Planetary Esoteric Apathy & Celph Titled) - Army Of The Pharaohs.mp3,angry,172.265625,223739,1285.8563218391,0.4518715238,0.2953696779,0.0872432466,0.5147399556,0.2703718022,0.0731009114,0.2645292899,0.1155750324,0.0133575881,4.463986346,41.6845444013,1737.6012419409,-3.1980174288,36.1092019867,1303.8744681187,0.0126037403,3.0294679842,9.177676267,0.125844419,0.0676090717,0.0045709866,2648.9386174846,843.6561621659,711755.719960535,2410.4647332771,385.2174940795,148392.51774487,19.7400024098,6.929270643,48.0147916446,5274.5056057862,1437.8029760185,2067277.39784763,1.5587261412,1.8575257355,3.4504018579,0.0023389569,0.0626283108,0.0039223053,0.1285882247,0.0738629899,0.0054557413,4.42466034655809E-06,0.0866827741,0.0075139031,-2.5898807507474E-05,0.0858479589,0.0073698726,2.2384036281,1.1887709716,1.4131764229
Guess Again - Plan B.mp3,angry,92.28515625,115580,1256.3043478261,0.4311352646,0.3052002765,0.0931472088,0.5054988293,0.2809338315,0.0789238177,0.259338139,0.1267953587,0.016077063,19.2484766647,182.139313994,33174.7297022139,3.9236693746,26.460906363,700.1795655536,0.0131938468,2.8737241586,8.2582905399,0.2618194222,0.1343486905,0.0180495698,2531.8492940553,762.0830984169,580770.648892705,2525.9008191263,378.2085450558,143041.703553241,20.1036492321,7.1882599194,51.671080669,5345.7718415157,1465.8694077547,2148773.12059101,2.9894756339,3.6447271275,13.2840358338,0.0082506948,0.0660054004,0.0043567129,0.1036607488,0.0584050827,0.0034111537,-9.27981163840741E-05,0.2046045512,0.0418630242,0.000147041,0.1692735553,0.0286535341,3.1869387755,1.689016293,2.852776038
Gun Ballad - Doap Nixon.mp3,angry,92.28515625,110984,1387.3,0.4844123897,0.2899898117,0.0840940909,0.5832888714,0.25766425,0.0663908657,0.2730738707,0.0936162085,0.0087639945,19.0796195673,165.5298961022,27400.1465035937,2.8337137364,34.4269812225,1185.2170360913,0.0075170578,3.493286995,12.2030540294,0.2467884272,0.1551537812,0.0240726937,2591.0982183124,1198.035354653,1435288.71099848,2430.0277026996,689.0590790218,474802.414382347,19.600987398,8.340159198,69.5582554473,5398.2715240573,2036.0941095593,4145679.22298198,2.8809451069,3.8374453744,14.7259870014,0.0037733385,0.0476866882,0.0022740202,0.1318863907,0.0980300088,0.0096098826,0.0023621451,0.1709139645,0.0292115808,-0.0001180811,0.1657596231,0.0274762549,9.5642993197,2.6127443372,6.8264329718
Gunz Come Out - 50 Cent.mp3,angry,117.4538352273,147467,1282.3217391304,0.3742739385,0.3049903048,0.093019086,0.5621442005,0.2639643818,0.0696771949,0.2691304914,0.1044131789,0.0109021119,21.2538270887,152.7446275235,23330.9212372796,1.2733369969,28.680973713,822.5982531259,0.0164170802,3.1661574843,10.0245532156,0.2890644968,0.114458181,0.0131006744,2476.8618897525,994.7907344618,989608.605371131,2522.2267747422,497.9729332707,247977.042270248,20.5975711331,6.0447063509,36.5384748683,5159.8062993572,2033.1603834568,4133741.14485827,3.4867115744,4.1955593759,17.6027184767,-0.0139668955,0.0589438014,0.0034743717,0.1178911994,0.0772645608,0.0059698124,-8.12243815744296E-05,0.1804346144,0.0325566493,2.48127234954154E-05,0.2038608193,0.0415592343,2.9872471655,1.576056453,2.483953943
Handle Ya Business - Wiley.mp3,angry,143.5546875,176269,1268.1223021583,0.4369386054,0.2970735011,0.088252665,0.5098814984,0.2735903176,0.0748516619,0.2674041191,0.1087583121,0.0118283704,17.7482990191,161.7017493022,26147.455727395,0.7848745297,32.7048242733,1069.605530747,0.0115940418,3.324452244,11.0519827227,0.2479265928,0.1462031454,0.02137536,2845.1276149425,1014.6506233829,1029515.88753138,2725.1882749516,504.4158410012,254435.340652917,19.9810011579,6.7588651076,45.6822575425,6076.0840920841,1832.0739461046,3356494.94399513,2.8894637761,3.905741938,15.254820086,-0.0151907564,0.0642778943,0.0041316477,0.1175142176,0.0724565005,0.0052499445,-1.9536399122444E-05,0.192196399,0.0369394571,-0.0003840076,0.1657564789,0.0274752099,3.3610884354,1.7986380561,3.235098857
Hard - Styles Of Beyond.mp3,angry,95.703125,121898,1283.1368421053,0.4705530845,0.2996495112,0.0897898296,0.5551496864,0.2803879998,0.0786174304,0.264120385,0.1165064614,0.0135737555,14.1935568209,127.5771374997,16275.9260126181,4.0048765668,34.5470629539,1193.4995587384,0.0057576283,3.6975970282,13.6722237827,0.2193918675,0.1226819754,0.0150508676,2349.2691895752,1088.0516531657,1183856.3999567,2471.4832467014,460.5689407048,212123.749141938,18.860326503,7.1835001343,51.6026741788,4845.4707001016,2061.2488669887,4248746.89166228,2.5037226981,3.2076808469,10.2892164156,0.0114091525,0.0538457569,0.0028993655,0.1096869785,0.0935910446,0.0087592836,5.19738823641092E-05,0.1334469169,0.0178080816,8.39029235066846E-05,0.1793396324,0.0321627036,2.8305124717,1.6977248841,2.8822697822
Hate It Or Love It - The Game.mp3,angry,99.3840144231,123436,1259.5510204082,0.4168642092,0.2966399605,0.0879952662,0.514402893,0.2694031609,0.0725780631,0.2593533582,0.1267642256,0.0160691689,2.2172022522,18.7658726869,352.1579776998,-0.3686886472,44.4417568859,1975.0697551051,0.0162647443,3.3367179619,11.1336867575,0.0908299163,0.0426727235,0.0018209614,2593.3052489865,1076.7366512619,1159361.81617059,2719.1707353804,570.4951585628,325464.725943548,19.7243199959,7.1920471601,51.7255423531,5773.0234246505,2077.2911472908,4315138.51061278,1.0602775761,1.3290515132,1.7663779246,0.0124684868,0.0556409962,0.0030959205,0.108519374,0.0816570022,0.006667866,5.28620648765354E-06,0.0652077496,0.004252051,-1.83802312676562E-05,0.0552556515,0.0030531869,2.5994739229,1.4268936083,2.0360253693
Hate Me Now (feat- Puff Daddy) - Nas.mp3,angry,184.5703125,229621,1319.6609195402,0.4087897039,0.2917340768,0.0851087716,0.4029475264,0.2841044714,0.0807153507,0.2323780012,0.1712711239,0.0293337979,13.9528916693,100.4883720344,10097.9129141248,4.7357070831,32.5504044695,1059.5288311288,0.0127020235,2.4673554472,6.0878429026,0.2293537259,0.1155771986,0.0133580891,2774.7507584736,1015.2883626071,1030810.4592453,2513.8653413459,402.9207153723,162345.102876127,21.1880273148,8.6944073736,75.5927195775,5574.0329612519,1529.1373001593,2338260.88273829,3.0949946421,3.849732803,14.8204426546,-0.0119684299,0.0872340574,0.0076097808,0.1411157378,0.1016508351,0.0103328923,-1.9781289211096E-06,0.1896181107,0.0359550305,5.65747586733778E-06,0.1139532924,0.0129853524,7.7484988662,5.6545958035,31.9744537008
